48.99969254571033,8.372743094559866,61459062240000,61458899820000,61458637800000,61458973860000,61458631560000,61458972240000,61458628620000,61459154940000,61459155420000,61458634620000,61458883680000,61458799500000,61458722760000,61458969120000,61459149300000,61458977640000,61458892620000,61459143900000,61458801240000,61458637920000,61459154520000,61459067580000,61458797880000,61458887940000,61458800760000,61459055280000,61458626160000,61458971520000,61458806100000,61459069200000,61458708600000,61458898560000,61458793860000,61458635880000,61458797700000,61458973200000,61458712680000,61458967080000,61458802920000,61458806340000,61458971040000,61458808740000,61458633660000,61459062300000,61458886920000,61458799860000,61459058760000,61458721440000,61458710880000,61459055220000,
48.999562501299046,8.384883181444193,61459031580000,61459107060000,61459118520000,61459119180000,61459107780000,61458934440000,61458953160000,61458935160000,61458849420000,61458766860000,61458864600000,61458603960000,61459108740000,61459125060000,61459028940000,61459023780000,61458694920000,61458940140000,61458855540000,61458671280000,61458683640000,61458685860000,61458769320000,61459112280000,61458948000000,61458599460000,61458849180000,61458593700000,61458678600000,61458683940000,61459027200000,61458767820000,61458857880000,61458698700000,61459027920000,61459036020000,61458686280000,61458768780000,61458773100000,61458601380000,61458850860000,61458861360000,61458674640000,61458950580000,61458930420000,61458603300000,61458859620000,61459023840000,61458870540000,61458610560000,
48.99989745849925,8.374534711094803,61458682140000,61458766320000,61458624840000,61458884880000,61458708780000,61458764400000,61459138080000,61458947280000,61459145820000,61458700920000,61458609060000,61458954780000,61458973860000,61458701580000,61458975420000,61458966000000,61458805560000,61458781320000,61458794220000,61458767940000,61458694440000,61459051020000,61458870960000,61458876060000,61459131360000,61458971760000,61458892080000,61458708480000,61459147260000,61458601980000,61459033260000,61458798000000,61458779520000,61459132680000,61459159800000,61458877860000,61458762480000,61458971160000,61458707460000,61459059060000,61459148760000,61458863460000,61459045920000,61458881760000,61459051080000,61459144320000,61458961620000,61458872640000,61458977880000,61459139760000,
49.01353783473707,8.3779618285388,61458587760000,61458593220000,61459115040000,61458946080000,61459105440000,61458759960000,61458597480000,61458769740000,61458680400000,61459127760000,61458784020000,61458596160000,61458611280000,61459038240000,61459021140000,61458594480000,61458940860000,61459038420000,61458854340000,61458601980000,61458956580000,61459035480000,61458680640000,61458595620000,61458940320000,61458589500000,61458697440000,61458952500000,61459116780000,61458951060000,61458685440000,61458768720000,61458947400000,61458770220000,61458599640000,61458781860000,61458692280000,61459128780000,61458868020000,61458936420000,61458694140000,61458958140000,61458845880000,61458757860000,61458604920000,61458943800000,61459038540000,61459118280000,61458942360000,61458943080000,
49.005249453167856,8.36685238766477,61458896640000,61458807660000,61458716160000,61458803460000,61458805020000,61459151040000,61458805680000,61458626340000,61459072320000,61458798840000,61458983580000,61458793500000,61459060920000,61459147560000,61458810180000,61459066920000,61458716700000,61458809580000,61458717660000,61459139520000,61459146540000,61458966180000,61459143240000,61459142400000,61458794280000,61459069320000,61458986700000,61458721800000,61459141980000,61459148880000,61459056960000,61459142880000,61458635880000,61458886140000,61458811380000,61459147260000,61458887640000,61458723060000,61458969480000,61458721320000,61458892740000,61458802380000,61458808440000,61458638700000,61459068360000,61458629460000,61458976440000,61458714420000,61459147320000,61458718560000,
49.00970414915287,8.388127616895531,61458716040000,61458895440000,61458970020000,61458891000000,61458799200000,61458707880000,61458711840000,61458979080000,61458719640000,61458799800000,61458888840000,61459147860000,61459142460000,61458978000000,61458628500000,61458801300000,61459056600000,61458808740000,61459146420000,61459055760000,61458981000000,61459139640000,61459151460000,61459143480000,61458633780000,61458627000000,61458633840000,61458641400000,61458886260000,61459066020000,61458799740000,61459146420000,61459067700000,61458971100000,61458980280000,61458638880000,61459059300000,61458976500000,61458894180000,61458891780000,61458809400000,61459062240000,61459062060000,61458801900000,61459145340000,61459069500000,61459060680000,61458635220000,61458711060000,61458720360000,
49.02222640639027,8.388246744798836,61458775500000,61458945360000,61459037940000,61459018620000,61458597660000,61458947280000,61459127760000,61459124040000,61459107480000,61458686640000,61458955080000,61458598920000,61459130220000,61458781200000,61458945720000,61458670020000,61458855000000,61458693120000,61458938760000,61458953580000,61458698700000,61459130220000,61458851580000,61458865020000,61458602940000,61459037460000,61458860160000,61458691740000,61458934440000,61459119120000,61458678300000,61458768060000,61458609840000,61458855360000,61458588840000,61459044780000,61458937440000,61458854160000,61458771300000,61459028940000,61459030320000,61458688680000,61458692100000,61458935220000,61458946200000,61459027020000,61458689520000,61458685680000,61458778980000,61458783240000,
49.011869314009395,8.43126427831957,61459153260000,61458884760000,61459065600000,61459066920000,61458975480000,61458979860000,61458890580000,61458974880000,61458970140000,61458974940000,61458971580000,61458716160000,61459053900000,61459069500000,61458707040000,61458980160000,61459149420000,61458805560000,61458722280000,61458983940000,61459154040000,61459054980000,61458793560000,61458718320000,61459142340000,61458801600000,61458889800000,61459147500000,61458806820000,61459149360000,61458892260000,61459060020000,61458802320000,61458974220000,61458809640000,61458629160000,61458794220000,61459061880000,61458974820000,61459059780000,61458710700000,61458637740000,61458971880000,61458899220000,61458966120000,61458638040000,61458624420000,61458799560000,61458717480000,61458629280000,
49.01798347018752,8.349392120162623,61459119960000,61458956160000,61458951720000,61459039080000,61458694560000,61458696000000,61459036440000,61458605160000,61459030860000,61458957720000,61458875760000,61458958320000,61458875880000,61459125660000,61458872160000,61458957000000,61458788220000,61458691800000,61459124520000,61458947880000,61458598800000,61459041060000,61458949740000,61459130400000,61459043760000,61458868080000,61459124760000,61458693060000,61459119060000,61458615900000,61458610200000,61458866400000,61458606120000,61458685920000,61458689760000,61458692040000,61458689280000,61458960660000,61459134480000,61458956580000,61458954540000,61458600120000,61458700680000,61458784320000,61458612960000,61458778980000,61459133580000,61458874020000,61459047480000,61458868740000,
49.0055776806564,8.421014654278304,61458798180000,61458796800000,61458637080000,61459154220000,61458625500000,61458808620000,61458803580000,61458986760000,61459140360000,61458882540000,61458628860000,61458630660000,61458808920000,61458629700000,61458626520000,61458634800000,61459139340000,61458632100000,61459065900000,61458797460000,61458714120000,61459059000000,61458891600000,61459155300000,61458883800000,61459062540000,61458808440000,61458637920000,61458627240000,61459060980000,61458893100000,61459059600000,61458885120000,61459059960000,61459060080000,61458977580000,61458898800000,61458716040000,61458898920000,61458622980000,61458630120000,61458623700000,61458888900000,61458707700000,61458983400000,61458888600000,61459153560000,61458810300000,61458968220000,61459060620000,
